"","X","jj","date","tmp","rain","humidity","insolation","market","volume","trade_price","year","month","area","output10a","output","total_indices","indices","X5humidity","X10humidity","y"
"200",254,105,2019-06-21,20.5,0,76.1,11.42,1,7.62,4.24,2019,6,5913,3368,199157,99.491,93.763,89,15,556.102362204724
"201",255,105,2019-06-21,20.5,0,76.1,11.42,1,3.78,2.74,2019,6,5913,3368,199157,99.491,93.763,89,15,725.925925925926
"202",256,105,2019-06-21,20.5,0,76.1,11.42,1,0.9,0.57,2019,6,5913,3368,199157,99.491,93.763,89,15,627.777777777778
"203",257,105,2019-06-21,20.5,0,76.1,11.42,1,0.46,0.47,2019,6,5913,3368,199157,99.491,93.763,89,15,1017.39130434783
"204",258,105,2019-06-22,19.9,0,66.4,31.01,1,3.44,2.72,2019,6,5913,3368,199157,99.491,93.763,67,20,789.825581395349
"205",259,105,2019-06-22,19.9,0,66.4,31.01,1,0.42,0.38,2019,6,5913,3368,199157,99.491,93.763,67,20,901.190476190476
"206",261,105,2019-06-24,22.2,0.2,67,30.62,1,1.24,0.53,2019,6,5913,3368,199157,99.491,93.763,68,14,428.629032258065
"207",262,105,2019-06-24,22.2,0.2,67,30.62,1,0.04,0.03,2019,6,5913,3368,199157,99.491,93.763,68,14,737.5
"208",263,105,2019-06-25,23.9,0,70.1,29.16,1,0.56,0.37,2019,6,5913,3368,199157,99.491,93.763,66,11,663.392857142857
"209",264,105,2019-06-25,23.9,0,70.1,29.16,1,0.36,0.26,2019,6,5913,3368,199157,99.491,93.763,66,11,711.111111111111
"210",265,105,2019-06-25,23.9,0,70.1,29.16,1,0.34,0.25,2019,6,5913,3368,199157,99.491,93.763,66,11,720.588235294118
"211",266,105,2019-06-26,23.4,1.5,75,14.23,1,0.96,0.55,2019,6,5913,3368,199157,99.491,93.763,75,8,569.270833333333
"212",267,105,2019-06-26,23.4,1.5,75,14.23,1,0.41,0.4,2019,6,5913,3368,199157,99.491,93.763,75,8,987.80487804878
"213",268,105,2019-06-26,23.4,1.5,75,14.23,1,0.4,0.24,2019,6,5913,3368,199157,99.491,93.763,75,8,603.75
"214",269,105,2019-06-27,23.4,2.5,82.5,26.04,1,10,7.99,2019,6,5913,3368,199157,99.491,93.763,75,8,798.9
"215",270,105,2019-06-27,23.4,2.5,82.5,26.04,1,2.93,2.11,2019,6,5913,3368,199157,99.491,93.763,75,8,721.843003412969
"216",271,105,2019-06-27,23.4,2.5,82.5,26.04,1,0.38,0.2,2019,6,5913,3368,199157,99.491,93.763,75,8,526.315789473684
"217",272,105,2019-06-28,21.6,0,83.4,12.9,1,4.02,2.13,2019,6,5913,3368,199157,99.491,93.763,78,7,528.855721393035
"218",273,105,2019-06-28,21.6,0,83.4,12.9,1,0.24,0.24,2019,6,5913,3368,199157,99.491,93.763,78,7,983.333333333333
"219",274,105,2019-06-28,21.6,0,83.4,12.9,1,0.3,0.2,2019,6,5913,3368,199157,99.491,93.763,78,7,676.666666666667
"220",275,105,2019-06-28,21.6,0,83.4,12.9,1,0.14,0.11,2019,6,5913,3368,199157,99.491,93.763,78,7,757.142857142857
"221",276,105,2019-06-29,22.7,3.5,84.9,14.76,1,1.58,1.26,2019,6,5913,3368,199157,99.491,93.763,86,9,798.417721518987
"222",277,105,2019-06-29,22.7,3.5,84.9,14.76,1,1.24,0.71,2019,6,5913,3368,199157,99.491,93.763,86,9,574.596774193548
"223",278,105,2019-06-29,22.7,3.5,84.9,14.76,1,0.84,0.44,2019,6,5913,3368,199157,99.491,93.763,86,9,527.380952380952
"224",279,105,2019-06-29,22.7,3.5,84.9,14.76,1,0.36,0.21,2019,6,5913,3368,199157,99.491,93.763,86,9,591.666666666667
"225",281,105,2019-07-01,26.6,0,55,19.53,1,4.56,2.37,2019,7,5913,3368,199157,99.187,93.763,74,7,520.504385964912
"226",282,105,2019-07-01,26.6,0,55,19.53,1,2.44,1.74,2019,7,5913,3368,199157,99.187,93.763,74,7,711.885245901639
"227",283,105,2019-07-01,26.6,0,55,19.53,1,2.69,1.4,2019,7,5913,3368,199157,99.187,93.763,74,7,521.003717472119
"228",284,105,2019-07-01,26.6,0,55,19.53,1,0.38,0.26,2019,7,5913,3368,199157,99.187,93.763,74,7,671.052631578948
"229",285,105,2019-07-01,26.6,0,55,19.53,1,0.32,0.22,2019,7,5913,3368,199157,99.187,93.763,74,7,684.375
"230",286,105,2019-07-01,26.6,0,55,19.53,1,0.22,0.2,2019,7,5913,3368,199157,99.187,93.763,74,7,909.090909090909
"231",287,105,2019-07-02,25.4,0,51.4,29.31,1,13,11.22,2019,7,5913,3368,199157,99.187,93.763,68,6,863.076923076923
"232",288,105,2019-07-02,25.4,0,51.4,29.31,1,14.63,7.96,2019,7,5913,3368,199157,99.187,93.763,68,6,544.360902255639
"233",289,105,2019-07-02,25.4,0,51.4,29.31,1,3.56,1.64,2019,7,5913,3368,199157,99.187,93.763,68,6,460.674157303371
"234",290,105,2019-07-02,25.4,0,51.4,29.31,1,1.18,0.52,2019,7,5913,3368,199157,99.187,93.763,68,6,436.864406779661
"235",291,105,2019-07-02,25.4,0,51.4,29.31,1,0.34,0.25,2019,7,5913,3368,199157,99.187,93.763,68,6,722.058823529412
"236",292,105,2019-07-03,26,0,53.9,25.1,1,17.54,12.22,2019,7,5913,3368,199157,99.187,93.763,71,5,696.892816419612
"237",293,105,2019-07-03,26,0,53.9,25.1,1,3.6,1.84,2019,7,5913,3368,199157,99.187,93.763,71,5,511.114198388441
"238",294,105,2019-07-03,26,0,53.9,25.1,1,2.18,1.6,2019,7,5913,3368,199157,99.187,93.763,71,5,732.56880733945
"239",295,105,2019-07-03,26,0,53.9,25.1,1,0.2,0.1,2019,7,5913,3368,199157,99.187,93.763,71,5,485
"240",296,105,2019-07-03,26,0,53.9,25.1,1,0.22,0.1,2019,7,5913,3368,199157,99.187,93.763,71,5,431.818181818182
"241",297,105,2019-07-04,26.9,0,47.6,29.8,1,10.07,5.01,2019,7,5913,3368,199157,99.187,93.763,64,4,497.845084409136
"242",298,105,2019-07-04,26.9,0,47.6,29.8,1,2.38,0.94,2019,7,5913,3368,199157,99.187,93.763,64,4,393.27731092437
"243",299,105,2019-07-04,26.9,0,47.6,29.8,1,1.22,0.43,2019,7,5913,3368,199157,99.187,93.763,64,4,350.740131578947
"244",300,105,2019-07-04,26.9,0,47.6,29.8,1,0.16,0.09,2019,7,5913,3368,199157,99.187,93.763,64,4,559.375
"245",301,105,2019-07-04,26.9,0,47.6,29.8,1,0.14,0.05,2019,7,5913,3368,199157,99.187,93.763,64,4,353.571428571429
"246",302,105,2019-07-05,26.3,0,62.4,26.97,1,3.18,1.6,2019,7,5913,3368,199157,99.187,93.763,58,3,504.088050314465
"247",303,105,2019-07-05,26.3,0,62.4,26.97,1,2.26,1.26,2019,7,5913,3368,199157,99.187,93.763,58,3,556.858407079646
"248",304,105,2019-07-05,26.3,0,62.4,26.97,1,1.76,0.7,2019,7,5913,3368,199157,99.187,93.763,58,3,399.715909090909
"249",305,105,2019-07-05,26.3,0,62.4,26.97,1,0.86,0.43,2019,7,5913,3368,199157,99.187,93.763,58,3,504.651162790698
"250",306,105,2019-07-05,26.3,0,62.4,26.97,1,0.4,0.27,2019,7,5913,3368,199157,99.187,93.763,58,3,675
"251",307,105,2019-07-06,24.5,0.2,74.6,27.12,1,2.76,1.55,2019,7,5913,3368,199157,99.187,93.763,64,2,561.775362318841
"252",308,105,2019-07-06,24.5,0.2,74.6,27.12,1,2.26,1.12,2019,7,5913,3368,199157,99.187,93.763,64,2,494.24778761062
"253",309,105,2019-07-06,24.5,0.2,74.6,27.12,1,2.35,0.9,2019,7,5913,3368,199157,99.187,93.763,64,2,381.702127659574
"254",310,105,2019-07-06,24.5,0.2,74.6,27.12,1,1.19,0.71,2019,7,5913,3368,199157,99.187,93.763,64,2,594.53781512605
"255",311,105,2019-07-06,24.5,0.2,74.6,27.12,1,0.38,0.25,2019,7,5913,3368,199157,99.187,93.763,64,2,650
"256",312,105,2019-07-06,24.5,0.2,74.6,27.12,1,0.16,0.06,2019,7,5913,3368,199157,99.187,93.763,64,2,393.75
"257",313,105,2019-07-06,24.5,0.2,74.6,27.12,1,0.06,0.02,2019,7,5913,3368,199157,99.187,93.763,64,2,400
"258",316,105,2019-07-09,20.9,2.5,78.9,15.68,1,7.85,3.75,2019,7,5913,3368,199157,99.187,93.763,69,2,478.08079520836
"259",317,105,2019-07-09,20.9,2.5,78.9,15.68,1,1.56,0.75,2019,7,5913,3368,199157,99.187,93.763,69,2,480.448717948718
"260",318,105,2019-07-09,20.9,2.5,78.9,15.68,1,1.32,0.63,2019,7,5913,3368,199157,99.187,93.763,69,2,477.651515151515
"261",319,105,2019-07-09,20.9,2.5,78.9,15.68,1,0.9,0.48,2019,7,5913,3368,199157,99.187,93.763,69,2,529.444444444444
"262",320,105,2019-07-09,20.9,2.5,78.9,15.68,1,0.64,0.34,2019,7,5913,3368,199157,99.187,93.763,69,2,528.125
"263",321,105,2019-07-09,20.9,2.5,78.9,15.68,1,0.2,0.08,2019,7,5913,3368,199157,99.187,93.763,69,2,375
"264",322,105,2019-07-10,18.9,53.5,94.9,3.74,1,9.92,7.49,2019,7,5913,3368,199157,99.187,93.763,76,2,755.191532258065
"265",323,105,2019-07-10,18.9,53.5,94.9,3.74,1,6.86,4.21,2019,7,5913,3368,199157,99.187,93.763,76,2,613.119533527697
"266",324,105,2019-07-10,18.9,53.5,94.9,3.74,1,5.31,2.96,2019,7,5913,3368,199157,99.187,93.763,76,2,557.344632768362
"267",325,105,2019-07-10,18.9,53.5,94.9,3.74,1,1.43,1.04,2019,7,5913,3368,199157,99.187,93.763,76,2,729.020979020979
"268",326,105,2019-07-10,18.9,53.5,94.9,3.74,1,0.84,0.46,2019,7,5913,3368,199157,99.187,93.763,76,2,544.642857142857
"269",327,105,2019-07-10,18.9,53.5,94.9,3.74,1,0.76,0.33,2019,7,5913,3368,199157,99.187,93.763,76,2,428.947368421053
"270",328,105,2019-07-10,18.9,53.5,94.9,3.74,1,0.48,0.24,2019,7,5913,3368,199157,99.187,93.763,76,2,500
"271",329,105,2019-07-10,18.9,53.5,94.9,3.74,1,0.18,0.08,2019,7,5913,3368,199157,99.187,93.763,76,2,452.777777777778
"272",330,105,2019-07-11,19.8,100.5,95.6,5.24,1,12.44,7.38,2019,7,5913,3368,199157,99.187,93.763,83,14,593.086816720257
"273",331,105,2019-07-11,19.8,100.5,95.6,5.24,1,5.62,4.3,2019,7,5913,3368,199157,99.187,93.763,83,14,765.925266903915
"274",332,105,2019-07-11,19.8,100.5,95.6,5.24,1,2.98,2.8,2019,7,5913,3368,199157,99.187,93.763,83,14,940.604026845638
"275",333,105,2019-07-11,19.8,100.5,95.6,5.24,1,1.48,1.11,2019,7,5913,3368,199157,99.187,93.763,83,14,751.013513513514
"276",334,105,2019-07-11,19.8,100.5,95.6,5.24,1,0.2,0.17,2019,7,5913,3368,199157,99.187,93.763,83,14,840
"277",335,105,2019-07-11,19.8,100.5,95.6,5.24,1,0.24,0.11,2019,7,5913,3368,199157,99.187,93.763,83,14,441.666666666667
"278",336,105,2019-07-12,23.5,0,73.3,27.27,1,9.58,7.64,2019,7,5913,3368,199157,99.187,93.763,81,12,797.286012526096
"279",337,105,2019-07-12,23.5,0,73.3,27.27,1,7.65,5.69,2019,7,5913,3368,199157,99.187,93.763,81,12,743.856209150327
"280",338,105,2019-07-12,23.5,0,73.3,27.27,1,13,5.14,2019,7,5913,3368,199157,99.187,93.763,81,12,395.384615384615
"281",339,105,2019-07-12,23.5,0,73.3,27.27,1,0.42,0.42,2019,7,5913,3368,199157,99.187,93.763,81,12,1000
"282",340,105,2019-07-12,23.5,0,73.3,27.27,1,0.32,0.24,2019,7,5913,3368,199157,99.187,93.763,81,12,756.25
"283",341,105,2019-07-12,23.5,0,73.3,27.27,1,0.26,0.2,2019,7,5913,3368,199157,99.187,93.763,81,12,778.846153846154
"284",342,105,2019-07-13,25.8,0,59.8,25.58,1,12.02,10.59,2019,7,5913,3368,199157,99.187,93.763,75,10,881.156405990017
"285",343,105,2019-07-13,25.8,0,59.8,25.58,1,9.84,7.05,2019,7,5913,3368,199157,99.187,93.763,75,10,716.869918699187
"286",344,105,2019-07-13,25.8,0,59.8,25.58,1,14.98,5.42,2019,7,5913,3368,199157,99.187,93.763,75,10,362.016021361816
"287",345,105,2019-07-13,25.8,0,59.8,25.58,1,0.62,0.46,2019,7,5913,3368,199157,99.187,93.763,75,10,740.322580645161
"288",346,105,2019-07-13,25.8,0,59.8,25.58,1,0.6,0.32,2019,7,5913,3368,199157,99.187,93.763,75,10,534.166666666667
"289",347,105,2019-07-13,25.8,0,59.8,25.58,1,0.21,0.09,2019,7,5913,3368,199157,99.187,93.763,75,10,416.666666666667
"290",348,105,2019-07-13,25.8,0,59.8,25.58,1,0.05,0.03,2019,7,5913,3368,199157,99.187,93.763,75,10,680
"291",350,105,2019-07-15,22.6,7,84,13.22,1,19.7,14.01,2019,7,5913,3368,199157,99.187,93.763,91,6,711.065989847716
"292",351,105,2019-07-15,22.6,7,84,13.22,1,12.28,8.78,2019,7,5913,3368,199157,99.187,93.763,91,6,715.024429967427
"293",352,105,2019-07-15,22.6,7,84,13.22,1,11.7,7.91,2019,7,5913,3368,199157,99.187,93.763,91,6,676.282051282051
"294",353,105,2019-07-15,22.6,7,84,13.22,1,3.06,2.09,2019,7,5913,3368,199157,99.187,93.763,91,6,681.372549019608
"295",354,105,2019-07-15,22.6,7,84,13.22,1,1.26,1.02,2019,7,5913,3368,199157,99.187,93.763,91,6,805.952380952381
"296",355,105,2019-07-15,22.6,7,84,13.22,1,1.32,0.76,2019,7,5913,3368,199157,99.187,93.763,91,6,579.166666666667
"297",356,105,2019-07-15,22.6,7,84,13.22,1,0.48,0.4,2019,7,5913,3368,199157,99.187,93.763,91,6,827.083333333333
"298",357,105,2019-07-16,22.4,1.5,88.1,11.29,1,9.98,8.37,2019,7,5913,3368,199157,99.187,93.763,87,24,838.577154308617
"299",358,105,2019-07-16,22.4,1.5,88.1,11.29,1,11.66,8.12,2019,7,5913,3368,199157,99.187,93.763,87,24,696.482196482197
"300",359,105,2019-07-16,22.4,1.5,88.1,11.29,1,12.58,7.02,2019,7,5913,3368,199157,99.187,93.763,87,24,557.909379968204
"301",360,105,2019-07-16,22.4,1.5,88.1,11.29,1,2.54,1.37,2019,7,5913,3368,199157,99.187,93.763,87,24,541.141732283465
"302",361,105,2019-07-16,22.4,1.5,88.1,11.29,1,0.88,0.46,2019,7,5913,3368,199157,99.187,93.763,87,24,525.568181818182
"303",362,105,2019-07-16,22.4,1.5,88.1,11.29,1,0.58,0.36,2019,7,5913,3368,199157,99.187,93.763,87,24,627.586206896552
"304",363,105,2019-07-16,22.4,1.5,88.1,11.29,1,0.22,0.12,2019,7,5913,3368,199157,99.187,93.763,87,24,563.636363636364
"305",364,105,2019-07-16,22.4,1.5,88.1,11.29,1,0.16,0.09,2019,7,5913,3368,199157,99.187,93.763,87,24,543.75
"306",365,105,2019-07-16,22.4,1.5,88.1,11.29,1,0.14,0.08,2019,7,5913,3368,199157,99.187,93.763,87,24,557.142857142857
"307",366,105,2019-07-17,24.2,0,80.3,16.45,1,25.2,14.83,2019,7,5913,3368,199157,99.187,93.763,86,19,588.650793650794
"308",367,105,2019-07-17,24.2,0,80.3,16.45,1,23.5,13.35,2019,7,5913,3368,199157,99.187,93.763,86,19,568.10928124601
"309",368,105,2019-07-17,24.2,0,80.3,16.45,1,3.06,1.45,2019,7,5913,3368,199157,99.187,93.763,86,19,472.549019607843
"310",369,105,2019-07-17,24.2,0,80.3,16.45,1,0.8,0.4,2019,7,5913,3368,199157,99.187,93.763,86,19,500
"311",370,105,2019-07-17,24.2,0,80.3,16.45,1,0.36,0.26,2019,7,5913,3368,199157,99.187,93.763,86,19,731.944444444444
"312",371,105,2019-07-17,24.2,0,80.3,16.45,1,0.42,0.23,2019,7,5913,3368,199157,99.187,93.763,86,19,538.095238095238
"313",372,105,2019-07-18,27.1,0,67.1,24.32,1,16.76,9.98,2019,7,5913,3368,199157,99.187,93.763,77,17,595.49522673031
"314",373,105,2019-07-18,27.1,0,67.1,24.32,1,12.98,8.3,2019,7,5913,3368,199157,99.187,93.763,77,17,639.522342064715
"315",374,105,2019-07-18,27.1,0,67.1,24.32,1,3.1,1.38,2019,7,5913,3368,199157,99.187,93.763,77,17,444.838709677419
"316",375,105,2019-07-18,27.1,0,67.1,24.32,1,1.76,1.13,2019,7,5913,3368,199157,99.187,93.763,77,17,644.034090909091
"317",376,105,2019-07-18,27.1,0,67.1,24.32,1,0.76,0.55,2019,7,5913,3368,199157,99.187,93.763,77,17,721.710526315789
"318",377,105,2019-07-18,27.1,0,67.1,24.32,1,1.16,0.42,2019,7,5913,3368,199157,99.187,93.763,77,17,362.931034482759
"319",378,105,2019-07-18,27.1,0,67.1,24.32,1,0.42,0.22,2019,7,5913,3368,199157,99.187,93.763,77,17,525
"320",379,105,2019-07-18,27.1,0,67.1,24.32,1,0.16,0.06,2019,7,5913,3368,199157,99.187,93.763,77,17,365.625
"321",380,105,2019-07-18,27.1,0,67.1,24.32,1,0.06,0.02,2019,7,5913,3368,199157,99.187,93.763,77,17,266.666666666667
"322",381,105,2019-07-19,25.8,3,78.8,22.11,1,20,16.07,2019,7,5913,3368,199157,99.187,93.763,75,13,803.6
"323",382,105,2019-07-19,25.8,3,78.8,22.11,1,12.57,6.53,2019,7,5913,3368,199157,99.187,93.763,75,13,519.933158271664
"324",383,105,2019-07-19,25.8,3,78.8,22.11,1,8.8,4.11,2019,7,5913,3368,199157,99.187,93.763,75,13,466.988636363636
"325",384,105,2019-07-19,25.8,3,78.8,22.11,1,1.86,1,2019,7,5913,3368,199157,99.187,93.763,75,13,537.365591397849
"326",385,105,2019-07-19,25.8,3,78.8,22.11,1,1.12,0.69,2019,7,5913,3368,199157,99.187,93.763,75,13,613.392857142857
"327",386,105,2019-07-19,25.8,3,78.8,22.11,1,0.5,0.3,2019,7,5913,3368,199157,99.187,93.763,75,13,599
"328",387,105,2019-07-19,25.8,3,78.8,22.11,1,0.14,0.08,2019,7,5913,3368,199157,99.187,93.763,75,13,550
"329",388,105,2019-07-19,25.8,3,78.8,22.11,1,0.12,0.04,2019,7,5913,3368,199157,99.187,93.763,75,13,316.666666666667
"330",389,105,2019-07-20,23.7,17.5,91.3,3.53,1,3.22,2.5,2019,7,5913,3368,199157,99.187,93.763,73,11,775.776397515528
"331",390,105,2019-07-20,23.7,17.5,91.3,3.53,1,4.94,1.56,2019,7,5913,3368,199157,99.187,93.763,73,11,315.991902834008
"332",391,105,2019-07-20,23.7,17.5,91.3,3.53,1,1.55,0.78,2019,7,5913,3368,199157,99.187,93.763,73,11,504.521963824289
"333",392,105,2019-07-20,23.7,17.5,91.3,3.53,1,1.14,0.54,2019,7,5913,3368,199157,99.187,93.763,73,11,474.561403508772
"334",393,105,2019-07-20,23.7,17.5,91.3,3.53,1,0.62,0.21,2019,7,5913,3368,199157,99.187,93.763,73,11,346.839546191248
"335",394,105,2019-07-20,23.7,17.5,91.3,3.53,1,0.12,0.1,2019,7,5913,3368,199157,99.187,93.763,73,11,791.666666666667
"336",396,105,2019-07-22,30.6,0,53.5,28.2,1,11.76,9.02,2019,7,5913,3368,199157,99.187,93.763,87,20,767.261904761905
"337",397,105,2019-07-22,30.6,0,53.5,28.2,1,6.9,5.54,2019,7,5913,3368,199157,99.187,93.763,87,20,803.115942028986
"338",398,105,2019-07-22,30.6,0,53.5,28.2,1,4.12,3.23,2019,7,5913,3368,199157,99.187,93.763,87,20,783.73786407767
"339",399,105,2019-07-22,30.6,0,53.5,28.2,1,0.56,0.33,2019,7,5913,3368,199157,99.187,93.763,87,20,593.75
"340",400,105,2019-07-22,30.6,0,53.5,28.2,1,0.14,0.11,2019,7,5913,3368,199157,99.187,93.763,87,20,757.142857142857
"341",401,105,2019-07-22,30.6,0,53.5,28.2,1,0.12,0.07,2019,7,5913,3368,199157,99.187,93.763,87,20,583.333333333333
"342",402,105,2019-07-23,31.2,0,54,24.46,1,31.94,24.3,2019,7,5913,3368,199157,99.187,93.763,86,17,760.911083281152
"343",403,105,2019-07-23,31.2,0,54,24.46,1,11.2,9.6,2019,7,5913,3368,199157,99.187,93.763,86,17,857.142857142857
"344",404,105,2019-07-23,31.2,0,54,24.46,1,11.08,7.39,2019,7,5913,3368,199157,99.187,93.763,86,17,666.967509025271
"345",405,105,2019-07-23,31.2,0,54,24.46,1,9.92,5.5,2019,7,5913,3368,199157,99.187,93.763,86,17,554.6875
"346",406,105,2019-07-23,31.2,0,54,24.46,1,1.78,1.2,2019,7,5913,3368,199157,99.187,93.763,86,17,674.157303370787
"347",407,105,2019-07-24,30.3,0,61.6,16.92,1,31.72,23.01,2019,7,5913,3368,199157,99.187,93.763,96,15,725.409836065574
"348",408,105,2019-07-24,30.3,0,61.6,16.92,1,13.14,9.01,2019,7,5913,3368,199157,99.187,93.763,96,15,686.03500761035
"349",409,105,2019-07-24,30.3,0,61.6,16.92,1,8.64,5.52,2019,7,5913,3368,199157,99.187,93.763,96,15,638.831018518518
"350",410,105,2019-07-24,30.3,0,61.6,16.92,1,0.6,0.33,2019,7,5913,3368,199157,99.187,93.763,96,15,544.166666666667
"351",411,105,2019-07-24,30.3,0,61.6,16.92,1,0.12,0.07,2019,7,5913,3368,199157,99.187,93.763,96,15,591.666666666667
"352",412,105,2019-07-24,30.3,0,61.6,16.92,1,0.08,0.03,2019,7,5913,3368,199157,99.187,93.763,96,15,400
"353",413,105,2019-07-24,30.3,0,61.6,16.92,1,0.06,0.02,2019,7,5913,3368,199157,99.187,93.763,96,15,300
"354",414,105,2019-07-25,30.5,1.5,65.4,17.69,1,23.12,16.68,2019,7,5913,3368,199157,99.187,93.763,98,17,721.258650519031
"355",415,105,2019-07-25,30.5,1.5,65.4,17.69,1,5.81,3.7,2019,7,5913,3368,199157,99.187,93.763,98,17,637.607573149742
"356",416,105,2019-07-25,30.5,1.5,65.4,17.69,1,0.86,0.26,2019,7,5913,3368,199157,99.187,93.763,98,17,298.837209302326
"357",417,105,2019-07-25,30.5,1.5,65.4,17.69,1,0.32,0.22,2019,7,5913,3368,199157,99.187,93.763,98,17,689.0625
"358",418,105,2019-07-25,30.5,1.5,65.4,17.69,1,0.16,0.13,2019,7,5913,3368,199157,99.187,93.763,98,17,806.25
"359",419,105,2019-07-25,30.5,1.5,65.4,17.69,1,0.1,0.07,2019,7,5913,3368,199157,99.187,93.763,98,17,710
"360",420,105,2019-07-26,25.9,13.5,91.6,5.1,1,12,7.27,2019,7,5913,3368,199157,99.187,93.763,99,30,606
"361",421,105,2019-07-26,25.9,13.5,91.6,5.1,1,6.76,5.15,2019,7,5913,3368,199157,99.187,93.763,99,30,762.056213017751
"362",422,105,2019-07-26,25.9,13.5,91.6,5.1,1,10.36,4.34,2019,7,5913,3368,199157,99.187,93.763,99,30,418.918918918919
"363",423,105,2019-07-26,25.9,13.5,91.6,5.1,1,4.74,3.03,2019,7,5913,3368,199157,99.187,93.763,99,30,639.451476793249
"364",424,105,2019-07-26,25.9,13.5,91.6,5.1,1,0.84,0.66,2019,7,5913,3368,199157,99.187,93.763,99,30,787.5
"365",425,105,2019-07-26,25.9,13.5,91.6,5.1,1,0.64,0.37,2019,7,5913,3368,199157,99.187,93.763,99,30,578.125
"366",426,105,2019-07-26,25.9,13.5,91.6,5.1,1,0.28,0.22,2019,7,5913,3368,199157,99.187,93.763,99,30,785.714285714286
"367",427,105,2019-07-27,28.3,0.5,76.6,23.78,1,12,7.94,2019,7,5913,3368,199157,99.187,93.763,87,22,661.916666666667
"368",428,105,2019-07-27,28.3,0.5,76.6,23.78,1,5.08,3.25,2019,7,5913,3368,199157,99.187,93.763,87,22,639.566929133858
"369",429,105,2019-07-27,28.3,0.5,76.6,23.78,1,3.4,2.68,2019,7,5913,3368,199157,99.187,93.763,87,22,789.264705882353
"370",430,105,2019-07-27,28.3,0.5,76.6,23.78,1,3.12,2.38,2019,7,5913,3368,199157,99.187,93.763,87,22,763.461538461538
"371",431,105,2019-07-27,28.3,0.5,76.6,23.78,1,6.28,2.35,2019,7,5913,3368,199157,99.187,93.763,87,22,373.566878980892
"372",432,105,2019-07-27,28.3,0.5,76.6,23.78,1,0.76,0.36,2019,7,5913,3368,199157,99.187,93.763,87,22,475
"373",433,105,2019-07-27,28.3,0.5,76.6,23.78,1,0.08,0.06,2019,7,5913,3368,199157,99.187,93.763,87,22,800
"374",435,105,2019-07-29,30.6,0.1,57,18.7,1,13.82,9.68,2019,7,5913,3368,199157,99.187,93.763,94,22,700.687409551375
"375",436,105,2019-07-29,30.6,0.1,57,18.7,1,11.52,9.43,2019,7,5913,3368,199157,99.187,93.763,94,22,819.010416666667
"376",437,105,2019-07-29,30.6,0.1,57,18.7,1,1.58,1.03,2019,7,5913,3368,199157,99.187,93.763,94,22,653.481012658228
"377",438,105,2019-07-29,30.6,0.1,57,18.7,1,0.22,0.37,2019,7,5913,3368,199157,99.187,93.763,94,22,1695.45454545455
"378",439,105,2019-07-29,30.6,0.1,57,18.7,1,0.33,0.26,2019,7,5913,3368,199157,99.187,93.763,94,22,775.757575757576
"379",440,105,2019-07-29,30.6,0.1,57,18.7,1,0.24,0.23,2019,7,5913,3368,199157,99.187,93.763,94,22,945.833333333333
"380",441,105,2019-07-29,30.6,0.1,57,18.7,1,0.26,0.16,2019,7,5913,3368,199157,99.187,93.763,94,22,619.230769230769
"381",442,105,2019-07-29,30.6,0.1,57,18.7,1,0.16,0.08,2019,7,5913,3368,199157,99.187,93.763,94,22,518.75
"382",443,105,2019-07-30,31.4,0,53.6,18.61,1,19.57,15.52,2019,7,5913,3368,199157,99.187,93.763,97,20,793.178334184977
"383",444,105,2019-07-30,31.4,0,53.6,18.61,1,16.62,11.76,2019,7,5913,3368,199157,99.187,93.763,97,20,707.460890493381
"384",445,105,2019-07-30,31.4,0,53.6,18.61,1,0.9,0.59,2019,7,5913,3368,199157,99.187,93.763,97,20,657.222222222222
"385",446,105,2019-07-30,31.4,0,53.6,18.61,1,0.04,0.02,2019,7,5913,3368,199157,99.187,93.763,97,20,450
"386",447,105,2019-07-31,31.4,0,56.9,20.07,1,24.22,18.57,2019,7,5913,3368,199157,99.187,93.763,98,31,766.886870355078
"387",448,105,2019-07-31,31.4,0,56.9,20.07,1,15.34,10.32,2019,7,5913,3368,199157,99.187,93.763,98,31,672.599256796401
"388",449,105,2019-07-31,31.4,0,56.9,20.07,1,5.18,3.36,2019,7,5913,3368,199157,99.187,93.763,98,31,647.876447876448
"389",450,105,2019-07-31,31.4,0,56.9,20.07,1,0.08,0.02,2019,7,5913,3368,199157,99.187,93.763,98,31,262.5
"390",451,105,2019-08-01,31.4,0,57.5,22.38,1,39.24,30.01,2019,8,5913,3368,199157,99.425,67.735,90,24,764.882772680938
"391",452,105,2019-08-01,31.4,0,57.5,22.38,1,10.62,5.62,2019,8,5913,3368,199157,99.425,67.735,90,24,529.09604519774
"392",453,105,2019-08-01,31.4,0,57.5,22.38,1,0.06,0.02,2019,8,5913,3368,199157,99.425,67.735,90,24,350
"393",454,105,2019-08-02,30.6,0,59.9,26.47,1,20.96,17.3,2019,8,5913,3368,199157,99.425,67.735,84,20,825.596374045802
"394",455,105,2019-08-02,30.6,0,59.9,26.47,1,21.2,15.01,2019,8,5913,3368,199157,99.425,67.735,84,20,707.971698113208
"395",456,105,2019-08-02,30.6,0,59.9,26.47,1,8.44,4.73,2019,8,5913,3368,199157,99.425,67.735,84,20,560.011848341232
"396",457,105,2019-08-02,30.6,0,59.9,26.47,1,1.92,1.97,2019,8,5913,3368,199157,99.425,67.735,84,20,1025
